,Type,Created Date and Time,X Coordinate,Y Coordinate,Year
11300 S COTTAGE GROVE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 4:09 PM,1181599,1829950,2016
3400 N BROADWAY ,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 4:08 PM,1171309,1923240,2016
1100 E 54TH ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 4:06 PM,1184840,1869831,2016
11300 S COTTAGE GROVE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 4:03 PM,1181630,1830138,2016
11300 S CHAMPLAIN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 4:00 PM,1182609,1829727,2016
5900 N WINTHROP AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:54 PM,1167781,1939803,2016
3500 S HAMILTON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:54 PM,1162606,1881009,2016
3500 S HOYNE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:54 PM,1162938,1881066,2016
3500 S SEELEY AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:54 PM,1163269,1881088,2016
2300 S TROY ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:52 PM,1155719,1888547,2016
5900 N WINTHROP AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:51 PM,1167781,1939825,2016
6300 N BROADWAY ,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:51 PM,1167157,1941987,2016
400 W 28TH PL,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:50 PM,1173347,1886030,2016
2500 N ORCHARD ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:45 PM,1171170,1917174,2016
2500 W WILSON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:44 PM,1158433,1930422,2016
2500 W WILSON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:43 PM,1158462,1930423,2016
3000 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:42 PM,1165128,1920148,2016
2500 W WILSON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:42 PM,1158481,1930423,2016
3400 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:40 PM,1153230,1913079,2016
2500 W WILSON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:40 PM,1158491,1930423,2016
3400 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:39 PM,1153239,1913079,2016
200 W ONTARIO ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:36 PM,1174535,1904441,2016
1400 S WABASH AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:33 PM,1177005,1893217,2016
4800 N SHERIDAN RD,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:33 PM,1168756,1932495,2016
6300 W 64TH ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:32 PM,1135251,1861410,2016
2500 N ORCHARD ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:30 PM,1171171,1917165,2016
1400 S WABASH AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:30 PM,1176991,1893767,2016
2800 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:24 PM,1152707,1918868,2016
1800 S PRAIRIE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:24 PM,1178366,1891622,2016
2000 N CLEVELAND AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:23 PM,1172597,1913949,2016
6500 S MINERVA AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:18 PM,1185002,1861946,2016
3100 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:18 PM,1170275,1920971,2016
400 E 82ND ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:18 PM,1180465,1850724,2016
1800 S PRAIRIE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:15 PM,1178366,1891622,2016
2600 N BURLING ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:09 PM,1170806,1918255,2016
5200 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 3:00 PM,1141388,1912852,2016
2000 N LARAMIE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:57 PM,1141393,1913014,2016
5200 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:57 PM,1141398,1912850,2016
4800 S RACINE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:55 PM,1169137,1872805,2016
0 E 16TH ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:48 PM,1177299,1892451,2016
4100 W CULLOM AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:45 PM,1148325,1928263,2016
1200 S CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:42 PM,1175703,1895045,2016
0 E ELM ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:39 PM,1176733,1908116,2016
0 E ELM ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:39 PM,1176711,1908116,2016
0 E ELM ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:39 PM,1176690,1908115,2016
3100 W WILSON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:38 PM,1154886,1930358,2016
0 E ELM ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:36 PM,1176668,1908114,2016
0 E ELM ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:36 PM,1176647,1908114,2016
0 E ELM ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:36 PM,1176625,1908113,2016
0 E ELM ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:36 PM,1176604,1908112,2016
1700 W BALMORAL AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:36 PM,1163851,1935912,2016
3800 N LINCOLN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:33 PM,1162994,1925252,2016
5000 S WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:33 PM,1161219,1871392,2016
3300 W POTOMAC AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:30 PM,1154086,1908457,2016
800 N LA SALLE ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:30 PM,,,2016
7700 S SAGINAW AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:27 PM,1195262,1854348,2016
4300 W ADAMS ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:27 PM,1147685,1898663,2016
7100 S CORNELL AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:27 PM,1188465,1858110,2016
2100 S ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:24 PM,1166045,1889921,2016
1200 S KEDVALE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:24 PM,1148912,1894135,2016
3100 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:24 PM,1170170,1921140,2016
1600 S KOMENSKY AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:21 PM,1149656,1891438,2016
8500 S EXCHANGE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:18 PM,1197297,1848831,2016
1400 W FLETCHER ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:15 PM,1166109,1921012,2016
8500 S EXCHANGE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:15 PM,1197298,1848804,2016
8500 S EXCHANGE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:15 PM,1197295,1848938,2016
8500 S EXCHANGE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:15 PM,1197290,1849179,2016
1400 W FLETCHER ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:15 PM,1166136,1921013,2016
1400 W FLETCHER ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:14 PM,1166176,1921014,2016
1700 N PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:12 PM,1164746,1911524,2016
1700 N PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:12 PM,1164747,1911503,2016
1700 N PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:09 PM,1164747,1911481,2016
1800 S PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:03 PM,1165332,1891045,2016
7300 S RICHMOND ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:03 PM,1157971,1856074,2016
7300 S RICHMOND ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 2:02 PM,1157972,1856028,2016
5100 S SAWYER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 1:54 PM,1155580,1870401,2016
800 E HYDE PARK BLVD,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 1:40 PM,1183078,1871386,2016
4800 S BISHOP ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 1:39 PM,1167483,1872662,2016
1200 N DEARBORN ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 1:39 PM,1175716,1908378,2016
1700 W MONTROSE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 1:36 PM,1163981,1929271,2016
6400 W ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 1:25 PM,1134638,1867405,2016
1300 S MICHIGAN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 1:24 PM,1177434,1894301,2016
5600 N KIMBALL AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 1:12 PM,1152696,1937335,2016
3300 W HOLLYWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 1:11 PM,1152906,1937675,2016
3100 W LOGAN BLVD,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 12:50 PM,1154935,1917243,2016
3700 S GILES AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 12:45 PM,1178878,1880138,2016
1100 W LAWRENCE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 12:45 PM,1167993,1932037,2016
500 W WRIGHTWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 12:40 PM,1172212,1917948,2016
6000 N NAGLE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 12:38 PM,1132614,1939868,2016
500 W WRIGHTWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 12:33 PM,1172212,1917948,2016
6400 S LONG AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 12:27 PM,1141511,1861499,2016
600 E 50TH PL,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 12:24 PM,1181461,1871675,2016
4300 W 47TH ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 12:21 PM,1148262,1873115,2016
1000 W NEWPORT AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 12:06 PM,1168836,1923082,2016
4400 N SEELEY AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 12:03 PM,1161776,1929394,2016
1700 N ALBANY AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 11:57 AM,1155392,1911142,2016
5800 S SAYRE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 11:51 AM,1130736,1864891,2016
1000 W BERWYN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 11:39 AM,1168162,1935370,2016
1300 W WILSON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 11:36 AM,1166120,1930654,2016
400 W LAKE ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 11:24 AM,1173084,1901709,2016
2200 W DIVERSEY PKWY,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 10:48 AM,1161238,1918565,2016
3600 W MONTROSE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 10:46 AM,1151597,1929004,2016
0 E 16TH ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 10:45 AM,1177299,1892451,2016
3600 W 64TH ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 10:45 AM,1153384,1861930,2016
2000 W MONTROSE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 10:42 AM,1162225,1929225,2016
3500 N JANSSEN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 10:39 AM,1166018,1923338,2016
6200 S HAMLIN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 10:39 AM,1152105,1863226,2016
1400 W CORNELIA AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 10:39 AM,1166189,1923343,2016
1000 W 84TH ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 10:36 AM,1170523,1849109,2016
600 S DAMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 10:36 AM,1163150,1897376,2016
5300 S PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 10:35 AM,1165910,1869558,2016
3700 W CHICAGO AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 10:33 AM,1151232,1905080,2016
7300 N SHERIDAN RD,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 10:32 AM,1166118,1948395,2016
4600 N BROADWAY ,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 10:32 AM,1168057,1930707,2016
3700 W CHICAGO AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 10:30 AM,1151317,1905082,2016
3700 W CHICAGO AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 10:30 AM,1151118,1905078,2016
1700 S HALSTED ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 10:24 AM,1171315,1891611,2016
0 E 16TH ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 10:24 AM,1177315,1892452,2016
800 N OAKLEY BLVD,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 10:24 AM,1160915,1905740,2016
4100 W BELLE PLAINE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 10:21 AM,1148223,1926930,2016
2700 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 10:15 AM,1153426,1918279,2016
7400 W GREGORY ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 10:03 AM,1126011,1936137,2016
7500 W BRYN MAWR AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 10:03 AM,1125064,1936362,2016
100 W SCHILLER ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 10:03 AM,1174865,1909735,2016
7500 W GREGORY ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 10:03 AM,,,2016
1900 W ROOSEVELT RD,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:57 AM,1163913,1894739,2016
1700 N MONTICELLO AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:55 AM,1151773,1911425,2016
100 S JEFFERSON ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:48 AM,1172352,1899654,2016
5800 S NOTTINGHAM AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:44 AM,1130049,1864870,2016
3700 N PINE GROVE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:39 AM,1171046,1925024,2016
4500 W 56TH ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:36 AM,1146799,1867089,2016
5600 N KENMORE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:36 AM,1168231,1937639,2016
4300 W 47TH ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:36 AM,1148431,1873119,2016
2100 W WEBSTER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:33 AM,1161543,1914594,2016
5900 N MAGNOLIA AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:33 AM,1166889,1939327,2016
1200 W ROSEDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:32 AM,1166781,1939314,2016
4200 N AVERS AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:24 AM,1149971,1927644,2016
4900 S CALUMET AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:16 AM,1179264,1872505,2016
4700 N TALMAN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:15 AM,1157849,1931398,2016
4700 N TALMAN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:15 AM,1157852,1931304,2016
4700 N TALMAN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:15 AM,1157848,1931411,2016
600 W MONROE ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:12 AM,1172254,1899816,2016
5100 S CALUMET AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:11 AM,1179358,1871280,2016
6300 N PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:09 AM,1164022,1942419,2016
1400 N DAYTON ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:09 AM,1170429,1909372,2016
1700 W DEVON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:09 AM,1163483,1942556,2016
200 W INSTITUTE PL,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:06 AM,1174527,1905984,2016
6300 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:06 AM,1163607,1942289,2016
900 W GUNNISON ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:06 AM,1169338,1932414,2016
5800 S ROCKWELL ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:06 AM,1160031,1866110,2016
1000 W BERWYN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:03 AM,1168174,1935370,2016
6300 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:03 AM,1164432,1942415,2016
900 W GUNNISON ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 9:00 AM,1169351,1932414,2016
900 W GUNNISON ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 8:57 AM,1169403,1932416,2016
7600 S MORGAN ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 8:57 AM,1170971,1854036,2016
4000 W CULLOM AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 8:39 AM,1148862,1928275,2016
2300 W 23RD ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 8:35 AM,1161395,1888693,2016
1800 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 8:33 AM,1163920,1903518,2016
5900 S SAWYER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 8:32 AM,1155728,1865319,2016
5100 S DR MARTIN LUTHER KING JR DR,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 8:29 AM,1179805,1871017,2016
400 N LAKE SHORE DR,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 8:24 AM,1180083,1903088,2016
600 N LAKE SHORE DR,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 8:24 AM,1179950,1904309,2016
1000 N LAKE SHORE DR,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 8:21 AM,1177323,1907247,2016
600 S CANAL ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 8:21 AM,1173217,1897584,2016
4200 W CULLERTON ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 8:18 AM,1148663,1890088,2016
1800 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 8:12 AM,1164310,1903529,2016
1800 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 8:09 AM,1164310,1903529,2016
3000 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 8:07 AM,1165124,1920255,2016
2700 W HIRSCH ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 8:01 AM,1157785,1909195,2016
9100 S DREXEL AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 7:59 AM,1184155,1844454,2016
9100 S DREXEL AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 7:59 AM,1184154,1844493,2016
5700 W DIVERSEY AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 7:54 AM,1137896,1918041,2016
10000 S ESCANABA AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 7:51 AM,1197113,1839103,2016
9900 S ESCANABA AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 7:51 AM,1197113,1839109,2016
1200 S DAMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 7:32 AM,1163226,1894720,2016
10400 S ALBANY AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 7:26 AM,1157490,1835364,2016
300 S CANAL ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 7:21 AM,1173186,1898913,2016
6100 N BROADWAY ,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 7:10 AM,1167193,1940773,2016
7000 S YALE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 7:06 AM,1175841,1858312,2016
4500 N WINCHESTER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 6:30 AM,1162605,1929909,2016
5600 N LINCOLN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 6:12 AM,1157315,1937444,2016
4500 S TROY ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 5:05 AM,1156134,1874244,2016
1300 W ADDISON ST,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 4:54 AM,1166556,1924019,2016
3800 S UNION AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 1:15 AM,1172260,1879629,2016
3000 N ALBANY AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 12:36 AM,1155191,1919789,2016
3000 W BLOOMINGDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 12:18 AM,1155737,1911791,2016
8300 S ESSEX AVE,Snow - Uncleared Sidewalk or Bike Lane,12/13/16 12:02 AM,1194291,1850049,2016
8300 S ESSEX AVE,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 11:57 PM,1194291,1850049,2016
300 W HURON ST,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 11:03 PM,1174076,1905014,2016
300 W HURON ST,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 11:00 PM,1173617,1905002,2016
200 W 33RD ST,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 10:21 PM,1175079,1883087,2016
8400 S LAFAYETTE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 10:12 PM,1177412,1848921,2016
1200 N DEARBORN ST,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 9:57 PM,1175717,1908364,2016
3500 W BELDEN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 9:57 PM,1152608,1915066,2016
4600 N RACINE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 9:54 PM,1167471,1930710,2016
1400 W CORNELIA AVE,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 9:54 PM,1166189,1923343,2016
900 E 47TH ST,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 9:53 PM,1183442,1874047,2016
3100 N SHEFFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 9:51 PM,1169065,1920873,2016
3300 N DAMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 9:45 PM,1162432,1921916,2016
3100 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 9:42 PM,1165098,1920993,2016
4500 N BEACON ST,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 9:30 PM,1166343,1930250,2016
900 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 9:27 PM,1175365,1906788,2016
1000 W WEBSTER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 8:45 PM,1169171,1914802,2016
0 W BURTON PL,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 8:39 PM,1175819,1910386,2016
400 W WELLINGTON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 8:33 PM,1172822,1920240,2016
3500 W FOSTER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 8:30 PM,1151528,1934314,2016
5400 N WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 8:25 PM,1159357,1935992,2016
2400 W WILSON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 8:12 PM,1159327,1930440,2016
2400 W WILSON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 8:09 PM,1159349,1930441,2016
1400 W GRACE ST,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 8:09 PM,1166080,1925334,2016
2400 W WILSON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 8:09 PM,1159541,1930447,2016
4700 N RACINE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 8:06 PM,1167455,1931601,2016
2400 W WILSON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 8:06 PM,1159133,1930435,2016
3600 W BELMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 7:54 PM,1151228,1921028,2016
900 W LELAND AVE,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 7:54 PM,1169122,1931403,2016
1300 W ADDISON ST,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 7:48 PM,1166556,1924019,2016
1800 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 7:42 PM,1164394,1912301,2016
1800 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 7:36 PM,1164394,1912288,2016
1100 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 7:30 PM,1165518,1907684,2016
1500 W DIVISION ST,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 7:27 PM,,,2016
1600 W DIVISION ST,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 7:27 PM,1165275,1908066,2016
0 N ADA ST,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 7:27 PM,1167457,1900189,2016
1500 W HADDON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 7:24 PM,1165866,1907832,2016
4400 N SHERIDAN RD,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 7:21 PM,1168803,1929786,2016
1400 W DIVERSEY PKWY,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 7:14 PM,1166494,1918698,2016
2700 N SOUTHPORT AVE,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 7:13 PM,1166502,1918455,2016
0 E 16TH ST,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 6:54 PM,1177315,1892452,2016
3000 W LOGAN BLVD,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 6:48 PM,1155644,1917133,2016
600 W ADAMS ST,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 6:45 PM,1172240,1899352,2016
3000 W LOGAN BLVD,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 6:45 PM,1155621,1917133,2016
3000 W LOGAN BLVD,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 6:45 PM,1155545,1917132,2016
700 W ALDINE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 6:45 PM,1170392,1922124,2016
3000 W LOGAN BLVD,Snow - Uncleared Sidewalk or Bike Lane,12/12/16 6:42 PM,1155497,1917131,2016
