,Type,Created Date and Time,X Coordinate,Y Coordinate,Year
1300 W 21ST ST,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 10:43 AM,1167754,1890205,2014
3100 W FOSTER AVE,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 10:42 AM,1154320,1934375,2014
1300 W 21ST ST,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 10:41 AM,1167930,1890210,2014
3900 W 105TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 10:40 AM,1151996,1834690,2014
2500 W FOSTER AVE,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 10:27 AM,1158297,1934444,2014
11500 S CHURCH ST,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 10:25 AM,1165616,1828193,2014
2400 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 10:14 AM,1172591,1916680,2014
3300 N LAKE SHORE DR,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 10:13 AM,1172846,1922442,2014
2100 W RACE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 10:13 AM,1161916,1903722,2014
3000 W 37TH PL,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 10:09 AM,1156809,1879602,2014
0 E ROOSEVELT RD,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 10:09 AM,1176958,1895076,2014
5700 S SPRINGFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 10:09 AM,1151344,1866522,2014
11900 S WENTWORTH AVE,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 10:06 AM,1177080,1826035,2014
2300 W MELROSE ST,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 10:06 AM,1160453,1921535,2014
1400 W 18TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 9:58 AM,1167318,1891516,2014
400 S CANAL ST,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 9:55 AM,1173173,1898449,2014
700 N LA SALLE DR,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 9:51 AM,1175005,1905346,2014
7900 S WABASH AVE,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 9:44 AM,1178087,1852392,2014
200 N LA SALLE ST,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 9:41 AM,1175087,1902166,2014
2500 E 83RD ST,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 9:34 AM,1194283,1850423,2014
4400 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 9:34 AM,1155204,1875025,2014
6300 S STONY ISLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 9:29 AM,1187957,1863533,2014
6300 S STONY ISLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 9:28 AM,1187957,1863533,2014
4200 S DR MARTIN LUTHER KING JR DR,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 9:19 AM,1179567,1876828,2014
1500 N LARRABEE ST,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 9:18 AM,1172036,1910920,2014
3300 N LAKE SHORE DR,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 9:13 AM,1172846,1922442,2014
2500 W COYLE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 9:08 AM,1158032,1946035,2014
8300 S PULASKI RD,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 9:04 AM,1151182,1849005,2014
1400 W HOWARD ST,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 8:52 AM,1165575,1950311,2014
0 W CONGRESS PKWY,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 8:48 AM,1176005,1898055,2014
3900 S CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 8:37 AM,1158340,1878661,2014
3200 W DIVISION ST,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 8:36 AM,1154439,1907797,2014
3300 W DIVISION ST,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 8:34 AM,1154047,1907789,2014
6900 S MERRILL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 8:29 AM,1191736,1859592,2014
0 E ROOSEVELT RD,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 8:26 AM,1176525,1895066,2014
1200 S CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 8:23 AM,1175703,1895045,2014
4900 S HALSTED ST,Snow - Uncleared Sidewalk or Bike Lane,1/9/14 7:41 AM,1171800,1872297,2014
7300 N DAMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 11:02 PM,1161661,1948689,2014
1400 E 66TH PL,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 10:35 PM,1186868,1861188,2014
6300 N BROADWAY ,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 10:33 PM,1167157,1941987,2014
300 W CHICAGO AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 10:08 PM,1174184,1905676,2014
2400 N LARAMIE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 9:35 PM,1141309,1915877,2014
3500 W ADDISON ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 9:31 PM,1152417,1923711,2014
3500 N AVONDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 9:30 PM,1151367,1923486,2014
2300 S KOLIN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 9:18 PM,1148010,1888332,2014
2300 W LAWRENCE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 8:10 PM,1160151,1931829,2014
1400 N CICERO AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 7:03 PM,1144120,1908879,2014
1100 S CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 5:43 PM,1175690,1895561,2014
8500 W GREGORY ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 5:36 PM,1118530,1935748,2014
6300 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 5:33 PM,1164498,1942016,2014
2400 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 5:33 PM,1159724,1913209,2014
6300 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 5:29 PM,1164432,1942415,2014
11100 S NORMAL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 5:20 PM,1174940,1831291,2014
5700 S WABASH AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 5:19 PM,1177691,1867124,2014
0 E WASHINGTON ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 5:16 PM,1177291,1900836,2014
4000 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 5:13 PM,1166790,1926680,2014
5300 S JUSTINE ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 5:13 PM,1166914,1869232,2014
500 N DEARBORN ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 4:59 PM,1175843,1903934,2014
300 W 108TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 4:59 PM,1176204,1833313,2014
2600 N CLYBOURN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 4:55 PM,1163659,1917303,2014
5000 N PULASKI RD,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 4:52 PM,1148824,1932933,2014
1100 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 4:27 PM,1165994,1907901,2014
6600 S NORMAL BLVD,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 4:18 PM,1174230,1861149,2014
2600 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 4:18 PM,1171838,1918121,2014
6700 S LOWE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 4:13 PM,1173296,1860468,2014
600 W MADISON ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 4:13 PM,1172331,1900288,2014
6600 S NORMAL BLVD,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 4:13 PM,1174243,1860672,2014
6600 S NORMAL BLVD,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 4:07 PM,1174243,1860672,2014
1700 N ELSTON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 3:50 PM,1166453,1911633,2014
4600 S KILDARE BLVD,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 3:47 PM,1148421,1873741,2014
3300 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 3:42 PM,1148349,1922373,2014
10500 S WENTWORTH AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 3:34 PM,1176818,1834935,2014
1200 W 72ND ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 3:23 PM,1169102,1857033,2014
1200 W 72ND ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 3:23 PM,1169566,1857046,2014
1200 W 72ND ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 3:23 PM,1169138,1857034,2014
1200 W 72ND ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 3:22 PM,1169156,1857035,2014
1200 W 72ND ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 3:18 PM,1169191,1857036,2014
2100 S MARSHALL BLVD,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 3:15 PM,1157024,1889918,2014
400 W CHICAGO AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 3:12 PM,1172598,1905631,2014
7300 N DAMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 2:59 PM,1161661,1948689,2014
3100 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 2:55 PM,1170157,1921161,2014
1800 W NORWOOD ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 2:49 PM,1163092,1940347,2014
1800 W NORWOOD ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 2:48 PM,1163102,1940347,2014
3100 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 2:47 PM,1170191,1921105,2014
10700 S HALSTED ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 2:39 PM,1172891,1833515,2014
1000 W HOLLYWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 2:30 PM,1168109,1938032,2014
9500 S VINCENNES AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 2:07 PM,1170621,1841788,2014
0 W ROOSEVELT RD,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 2:04 PM,1176270,1895059,2014
6700 S MERRILL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 2:02 PM,1191699,1860920,2014
6700 S PAXTON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 2:00 PM,1192032,1860841,2014
400 W BELMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 1:53 PM,1172460,1921517,2014
0 N CANAL ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 1:50 PM,1173141,1900312,2014
100 W POLK ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 1:32 PM,1175404,1896797,2014
3700 N KIMBALL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 1:02 PM,1153064,1924395,2014
400 W NORTH AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 12:41 PM,1173139,1910960,2014
100 W ILLINOIS ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 12:39 PM,1175055,1903578,2014
200 W HUBBARD ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 12:36 PM,1174604,1903274,2014
7800 S AVALON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 12:28 PM,1185906,1853310,2014
4900 N KIMBALL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 12:08 PM,1152823,1932616,2014
1700 W WABANSIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 11:16 AM,1164633,1911371,2014
1700 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 11:14 AM,1164415,1911545,2014
700 W BARRY AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 11:03 AM,1170809,1920691,2014
3300 N LAKE SHORE DR,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 10:57 AM,1172846,1922442,2014
2600 S KOSTNER AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 10:54 AM,1147494,1885756,2014
400 S CANAL ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 10:52 AM,1173173,1898449,2014
600 W WASHINGTON BLVD,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 10:51 AM,1172204,1900773,2014
0 E WACKER DR,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 10:50 AM,1176668,1902206,2014
500 E 91ST ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 10:48 AM,1181204,1844752,2014
3100 W FOSTER AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 10:46 AM,1154320,1934375,2014
4400 W MONTROSE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 10:40 AM,1146053,1928877,2014
200 W HARRISON ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 10:35 AM,1174808,1897628,2014
7300 S VINCENNES AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 10:20 AM,1176118,1856242,2014
1700 W 96TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 10:17 AM,1166089,1841038,2014
5500 S ST LOUIS AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 10:16 AM,1153981,1867922,2014
9500 S LONGWOOD DR,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 10:15 AM,1165583,1841307,2014
4400 W 64TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 10:15 AM,1148141,1861801,2014
9600 S WINCHESTER AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 10:14 AM,1165150,1840994,2014
4700 W GRACE ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 10:04 AM,1144391,1924849,2014
4800 W DICKENS AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 10:04 AM,1144052,1913532,2014
1500 N ROCKWELL ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 9:59 AM,1158797,1910114,2014
4700 W GRACE ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 9:58 AM,1144391,1924849,2014
7000 N WOLCOTT AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 9:58 AM,1162325,1946866,2014
5600 W ROSCOE ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 9:54 AM,1138427,1922047,2014
200 S RIVERSIDE PLZ,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 9:51 AM,1173460,1899279,2014
3400 N CENTRAL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 9:36 AM,1138427,1922059,2014
2800 N CENTRAL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 9:22 AM,1138557,1918058,2014
2300 S WENTWORTH AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 9:17 AM,1175342,1888720,2014
300 S CANAL ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 9:13 AM,1173186,1898913,2014
7800 S SOUTH SHORE DR,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 8:41 AM,1198022,1853812,2014
5600 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 8:38 AM,1164643,1937507,2014
5500 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 8:37 AM,1164668,1936602,2014
100 W ROOSEVELT RD,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 8:18 AM,1175185,1895029,2014
4000 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 8:07 AM,1157001,1926458,2014
2900 W PETERSON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 7:39 AM,1155598,1939731,2014
100 N FRANKLIN ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 7:29 AM,1174320,1900803,2014
1100 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/14 7:27 AM,1157186,1907189,2014
2100 N LAPORTE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 9:36 PM,1143050,1913507,2014
2100 N LAPORTE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 9:36 PM,1143050,1913507,2014
6100 W HIGGINS AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 8:20 PM,1134515,1933592,2014
8700 S STONY ISLAND AV XR,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 8:12 PM,,,2014
6700 N FRANCISCO AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 8:07 PM,1155789,1944369,2014
2300 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 8:06 PM,1157313,1915502,2014
2700 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 8:03 PM,1157507,1915836,2014
2300 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 8:00 PM,1157313,1915502,2014
4400 W 63RD ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 7:25 PM,1147755,1862456,2014
300 W ROOSEVELT RD,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 7:18 PM,1174533,1895014,2014
6300 N NAGLE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 6:52 PM,1132627,1941557,2014
6300 N NAGLE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 6:52 PM,1132627,1941557,2014
6300 N NAGLE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 6:52 PM,1132627,1941557,2014
2000 W 79TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 6:46 PM,1164190,1852262,2014
1600 N KILPATRICK AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 6:44 PM,1144774,1910219,2014
2600 W COYLE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 6:41 PM,1157688,1946024,2014
6600 W RAVEN ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 6:41 PM,1131150,1940761,2014
4700 S LAKE PARK AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 6:37 PM,1186236,1874110,2014
2500 W ADDISON ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 6:14 PM,1159005,1923832,2014
4100 W CRYSTAL ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 6:01 PM,1148821,1908021,2014
500 N SPRINGFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 5:51 PM,1150293,1903304,2014
3400 N WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 5:49 PM,1159765,1922830,2014
300 E 37TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 5:17 PM,1178902,1880521,2014
2600 W MORSE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 5:02 PM,1157751,1945696,2014
500 W 28TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 4:42 PM,1173145,1886356,2014
2400 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 4:41 PM,1157305,1915831,2014
2400 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 4:39 PM,1157305,1915831,2014
900 W ARGYLE ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 4:30 PM,1169378,1933613,2014
8500 W GREGORY ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 4:13 PM,1118347,1935741,2014
2700 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 4:06 PM,1165191,1918319,2014
6500 N ONARGA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 4:03 PM,1127290,1942602,2014
2100 W RACE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 3:28 PM,1162118,1903728,2014
3600 N KEDZIE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 3:18 PM,1154412,1923837,2014
6900 S CRANDON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 3:15 PM,1192515,1859657,2014
9600 S JEFFERY AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 3:13 PM,1191198,1841383,2014
200 E CULLERTON ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 2:56 PM,1177965,1890741,2014
900 S CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 2:38 PM,1175672,1896006,2014
2700 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 2:04 PM,1165191,1918319,2014
2600 E 74TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 2:00 PM,1195201,1856703,2014
4200 W CULLERTON ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 1:57 PM,1148367,1890081,2014
5400 W SCHUBERT AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 1:38 PM,1139714,1917421,2014
4300 N MASON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 1:37 PM,1135902,1928252,2014
2600 E 74TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 1:34 PM,1195201,1856703,2014
5000 N PULASKI RD,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 1:32 PM,1148824,1932933,2014
600 E 92ND PL,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 1:20 PM,1182032,1843779,2014
7500 S SOUTH SHORE DR,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 1:19 PM,1196327,1855890,2014
600 E 92ND PL,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 1:18 PM,1182019,1843778,2014
2300 W BLOOMINGDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 1:13 PM,1160799,1911932,2014
900 W WRIGHTWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 1:10 PM,1169763,1917470,2014
700 W DIVISION ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 1:07 PM,1170962,1908225,2014
1200 S HOMAN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 1:05 PM,1153887,1894503,2014
700 W BARRY AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 12:54 PM,1170809,1920691,2014
2900 W GEORGE ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 12:53 PM,1156543,1919140,2014
8000 S MUSKEGON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 12:49 PM,1196565,1852212,2014
1100 N ORLEANS ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 12:47 PM,1173698,1907955,2014
6100 S GREENWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 12:46 PM,1184384,1864668,2014
2700 W GEORGE ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 12:45 PM,1157464,1919193,2014
1500 W ADAMS ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 12:44 PM,1166433,1899185,2014
4300 S OAKENWALD AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 12:34 PM,1185044,1876363,2014
5700 S KIMBARK AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 12:32 PM,1185647,1867089,2014
400 W NORTH AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 12:17 PM,1173033,1910957,2014
5500 S UNIVERSITY AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 12:06 PM,1184737,1868764,2014
5600 S WASHTENAW AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 11:49 AM,1159328,1867418,2014
3500 W ADDISON ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 11:30 AM,1152013,1923704,2014
5500 S BLACKSTONE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 11:22 AM,1186857,1868670,2014
2600 E 74TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 11:11 AM,1195201,1856703,2014
11500 S AVENUE J ,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 11:03 AM,1202566,1829273,2014
700 S WELLS ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 10:58 AM,1174826,1897095,2014
4100 N MONITOR AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 10:48 AM,1136617,1926670,2014
400 W CHICAGO AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 10:39 AM,1173376,1905652,2014
5300 S HYDE PARK BLVD,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 10:21 AM,1188555,1870326,2014
2800 W JEROME ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/14 9:25 AM,1156243,1949932,2014
2000 W ESTES AVE,Snow - Uncleared Sidewalk or Bike Lane,1/6/14 10:55 PM,1161238,1947370,2014
8900 S COTTAGE GROVE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/6/14 8:26 PM,1183129,1845742,2014
5600 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/6/14 8:16 PM,1164643,1937507,2014
5600 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/6/14 8:15 PM,1164643,1937507,2014
7000 N KEDZIE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/6/14 6:24 PM,1153867,1946624,2014
5400 S MICHIGAN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/6/14 6:14 PM,1178081,1869018,2014
5400 S MICHIGAN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/6/14 6:13 PM,1178081,1868999,2014
5400 S MICHIGAN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/6/14 6:13 PM,1178081,1868999,2014
1900 N PULASKI RD,Snow - Uncleared Sidewalk or Bike Lane,1/6/14 5:36 PM,1149411,1912325,2014
1900 N PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,1/6/14 5:17 PM,1164644,1913172,2014
5600 W MONTROSE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/6/14 5:07 PM,1137839,1928690,2014
1200 W 108TH PL,Snow - Uncleared Sidewalk or Bike Lane,1/6/14 4:44 PM,1170213,1832837,2014
400 W DEMING PL,Snow - Uncleared Sidewalk or Bike Lane,1/6/14 4:16 PM,1172489,1917451,2014
2900 W WILCOX ST,Snow - Uncleared Sidewalk or Bike Lane,1/6/14 3:49 PM,1156862,1899214,2014
2200 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/6/14 3:28 PM,1157624,1914896,2014
700 E 76TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/6/14 3:26 PM,1182253,1854774,2014
4100 N MAJOR AVE,Snow - Uncleared Sidewalk or Bike Lane,1/6/14 3:13 PM,1137601,1927077,2014
4100 N MASON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/6/14 3:13 PM,1135940,1927036,2014
7300 S DR MARTIN LUTHER KING JR DR,Snow - Uncleared Sidewalk or Bike Lane,1/6/14 3:12 PM,1180181,1856354,2014
13000 S ELLIS AVE,Snow - Uncleared Sidewalk or Bike Lane,1/6/14 2:49 PM,1185224,1818579,2014
2500 S HOMAN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/6/14 2:31 PM,1154102,1887044,2014
4600 S WOODLAWN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/6/14 2:29 PM,1185021,1874748,2014
6000 W MONTROSE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/6/14 1:56 PM,1135282,1928626,2014
800 W WRIGHTWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,1/6/14 1:55 PM,1170312,1917487,2014
