,Type,Created Date and Time,X Coordinate,Y Coordinate,Year
2300 N GREENVIEW AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:40 PM,1165926,1915511,2015
7700 S MICHIGAN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:40 PM,1178496,1853660,2015
2300 N GREENVIEW AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:39 PM,1165926,1915498,2015
7700 S MICHIGAN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:39 PM,1178494,1853714,2015
2300 N GREENVIEW AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:39 PM,1165927,1915471,2015
7700 S MICHIGAN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:38 PM,1178496,1853667,2015
2300 N GREENVIEW AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:38 PM,1165927,1915458,2015
2300 N GREENVIEW AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:37 PM,1165927,1915432,2015
7700 S MICHIGAN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:37 PM,1178495,1853694,2015
2300 N GREENVIEW AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:36 PM,1165928,1915419,2015
7700 S MICHIGAN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:36 PM,1178497,1853607,2015
7700 S MICHIGAN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:35 PM,1178493,1853754,2015
2300 N GREENVIEW AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:35 PM,1165928,1915405,2015
3300 W PERSHING RD,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:32 PM,1155001,1878553,2015
2600 W CORTLAND ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:32 PM,1158363,1912522,2015
7700 S MICHIGAN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:32 PM,1178493,1853794,2015
3300 W PERSHING RD,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:31 PM,1155008,1878553,2015
7700 S MICHIGAN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:31 PM,1178492,1853821,2015
2400 N LINDEN PL,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:30 PM,1155757,1916228,2015
2400 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:29 PM,1156327,1915947,2015
2600 W CORTLAND ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:29 PM,1158482,1912524,2015
3300 W 38TH PL,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:28 PM,1154993,1878882,2015
2500 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:28 PM,1155608,1916529,2015
1800 N TALMAN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:28 PM,1158412,1912133,2015
1800 N TALMAN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:27 PM,1158418,1911951,2015
7900 S KOSTNER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:26 PM,1148454,1851429,2015
1800 N TALMAN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:25 PM,1158418,1911925,2015
6000 N WOLCOTT AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:24 PM,1162654,1939985,2015
1800 N TALMAN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:24 PM,1158419,1911886,2015
900 W MADISON ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:17 PM,1170063,1900226,2015
1400 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:14 PM,1166109,1919681,2015
3100 N KENMORE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:14 PM,1168734,1920866,2015
1400 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:14 PM,1166215,1919684,2015
1400 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:13 PM,1166229,1919685,2015
1400 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:13 PM,1166242,1919685,2015
1400 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:12 PM,1166255,1919685,2015
400 W 42ND PL,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:07 PM,1174085,1876761,2015
7900 S KOSTNER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:04 PM,1148454,1851429,2015
3800 N MARSHFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:02 PM,1164633,1925685,2015
2000 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:49 PM,1173921,1913822,2015
2800 S FARRELL ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:49 PM,1169248,1885869,2015
2000 W WABANSIA AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:49 PM,1162317,1911301,2015
2800 S FARRELL ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:48 PM,1169297,1885794,2015
2800 S FARRELL ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:47 PM,1169375,1885675,2015
6000 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:43 PM,1138253,1868309,2015
3300 N KENMORE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:42 PM,1168691,1922225,2015
3300 N KENMORE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:41 PM,1168693,1922144,2015
5300 S MAYFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:40 PM,1137945,1868689,2015
3300 N KENMORE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:39 PM,1168692,1922191,2015
6400 S RICHMOND ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:30 PM,1157816,1862032,2015
1200 W CHASE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:27 PM,1166442,1948391,2015
1500 W IRVING PARK RD,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:26 PM,1165235,1926641,2015
1700 W ROSEHILL DR,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:24 PM,1163751,1938433,2015
5800 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:23 PM,1163747,1938629,2015
6400 W 63RD PL,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:21 PM,1134686,1861727,2015
4900 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:18 PM,1163902,1933042,2015
1700 S LOOMIS ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:17 PM,1167309,1891846,2015
4900 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:15 PM,1163902,1933040,2015
4900 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:14 PM,1163903,1933035,2015
3700 W CHICAGO AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:12 PM,1151317,1905082,2015
4900 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:10 PM,1163903,1933030,2015
3600 W CHICAGO AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:10 PM,1151850,1905092,2015
1100 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:07 PM,1165518,1907726,2015
3700 W CHICAGO AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:07 PM,1151109,1905077,2015
4500 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:06 PM,1163977,1930277,2015
1900 W CORTLAND ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:05 PM,1163013,1912650,2015
1500 W NORTH AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 11:59 AM,1165739,1910735,2015
1500 W NORTH AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 11:59 AM,1165739,1910735,2015
4300 S ARTESIAN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 11:55 AM,1160748,1875694,2015
700 N LA SALLE DR,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 11:47 AM,1174999,1905582,2015
400 W NORTH AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 11:45 AM,1173139,1910960,2015
4300 N AUSTIN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 11:37 AM,1135572,1928157,2015
4300 N AUSTIN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 11:35 AM,1135573,1928130,2015
6400 S STONY ISLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 11:34 AM,1187982,1862661,2015
2500 W LAWRENCE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 11:32 AM,1158824,1931799,2015
4400 W IOWA ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 11:30 AM,1146727,1905629,2015
2500 W LAWRENCE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 11:28 AM,1158431,1931791,2015
4000 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 11:25 AM,1156659,1926740,2015
5200 S MENARD AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 11:22 AM,1138585,1869297,2015
1200 E 57TH ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 11:19 AM,1185338,1867458,2015
1200 E 57TH ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 11:18 AM,1185356,1867458,2015
1600 W FARWELL AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 11:14 AM,1163910,1945681,2015
7300 N DAMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 11:12 AM,1161661,1948689,2015
500 N MICHIGAN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 11:11 AM,1177337,1904000,2015
4400 N ALBANY AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 11:09 AM,1154915,1929420,2015
2800 W BARRY AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 11:08 AM,1157172,1920481,2015
4600 N WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 11:06 AM,1159532,1930780,2015
2200 W GIDDINGS ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 11:04 AM,1160813,1931513,2015
4300 N AUSTIN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 11:03 AM,1135573,1928116,2015
4900 W DIVISION ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 11:03 AM,1143480,1907541,2015
2500 W THOMAS ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 11:01 AM,1159538,1907236,2015
4300 W 47TH ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 11:00 AM,1148431,1873119,2015
1100 N CAMPBELL AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 10:59 AM,1159535,1907351,2015
8300 S COTTAGE GROVE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 10:58 AM,1183003,1850135,2015
8300 S COTTAGE GROVE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 10:56 AM,1183003,1850135,2015
4600 N WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 10:53 AM,1159529,1930882,2015
3200 W PETERSON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 10:51 AM,1153523,1939695,2015
1600 N WASHTENAW AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 10:50 AM,1158117,1910839,2015
2900 N MONITOR AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 10:43 AM,1136872,1919024,2015
4500 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 10:42 AM,1153963,1873991,2015
2200 W GIDDINGS ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 10:40 AM,1160519,1931504,2015
9600 S LONGWOOD DR,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 10:28 AM,1165591,1841005,2015
4200 N BROADWAY ,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 10:24 AM,1169286,1928183,2015
4800 W SHAKESPEARE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 10:24 AM,1143936,1913862,2015
500 W BELMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 10:23 AM,1171976,1921504,2015
7900 S MARYLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 10:22 AM,1183282,1852439,2015
5000 N BROADWAY ,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 10:20 AM,1167400,1933799,2015
3600 W EDDY ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 10:18 AM,1151310,1923354,2015
5100 S LEAMINGTON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 10:17 AM,1142898,1870047,2015
3200 W AINSLIE ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 10:11 AM,1154159,1932377,2015
1500 W SUNNYSIDE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 10:09 AM,1165236,1929967,2015
1500 W SUNNYSIDE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 10:09 AM,1165236,1929967,2015
1500 W SUNNYSIDE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 10:09 AM,1165236,1929967,2015
2200 W GIDDINGS ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 10:02 AM,1160559,1931506,2015
5800 S SACRAMENTO AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 10:01 AM,1157371,1866030,2015
3800 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 10:00 AM,1160211,1879190,2015
3400 W WAVELAND AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:58 AM,1152678,1924385,2015
1300 S WABASH AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:58 AM,1176972,1894467,2015
500 N ARMOUR ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:57 AM,1166079,1903646,2015
3100 N KEDZIE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:57 AM,1154499,1920555,2015
4700 N LARAMIE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:56 AM,1140801,1931172,2015
5200 W AINSLIE ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:55 AM,1140350,1931955,2015
5200 W LAWRENCE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:53 AM,1140789,1931419,2015
500 N ARMOUR ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:52 AM,1166078,1903689,2015
5200 N LARAMIE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:51 AM,1140755,1934092,2015
500 N ARMOUR ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:49 AM,1166078,1903706,2015
3600 W 79TH ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:43 AM,1153336,1851942,2015
2400 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:41 AM,1171853,1887962,2015
5000 N LONG AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:39 AM,1139436,1933075,2015
3800 N ORIOLE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:37 AM,1124713,1924853,2015
3700 W LELAND AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:37 AM,1150680,1930974,2015
2000 W MONTROSE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:36 AM,1162111,1929222,2015
2100 S PRINCETON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:36 AM,1174201,1890281,2015
1400 W CORNELIA AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:35 AM,1166189,1923343,2015
5300 W WINNEMAC AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:34 AM,1139813,1933072,2015
5300 W WINNEMAC AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:32 AM,1139908,1933073,2015
5300 W WINNEMAC AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:29 AM,1140004,1933075,2015
8400 S KEDVALE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:29 AM,1150213,1848227,2015
5300 W WINNEMAC AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:28 AM,1140018,1933075,2015
5000 N BROADWAY ,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:21 AM,1167400,1933799,2015
2300 W CHASE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:18 AM,1159712,1948382,2015
3800 W IRVING PARK RD,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:12 AM,1149925,1926307,2015
4700 W MONTROSE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:10 AM,1144226,1928837,2015
4900 W WINONA ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:02 AM,1142389,1933833,2015
4700 W LAWRENCE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 9:01 AM,1144003,1931494,2015
2500 W LYNDALE ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 8:57 AM,1159148,1914986,2015
3000 S KILDARE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 8:40 AM,1148202,1884196,2015
5600 W BERENICE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 8:39 AM,1138176,1925033,2015
1000 W GEORGE ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 8:17 AM,1168953,1919432,2015
6000 N NORTHWEST HWY,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 8:16 AM,1130213,1939705,2015
700 W MONROE ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 8:14 AM,1171948,1899809,2015
700 W MONROE ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 8:13 AM,1171948,1899809,2015
300 W ERIE ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 8:09 AM,1173809,1904715,2015
3900 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 8:07 AM,1163974,1926232,2015
3900 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 8:06 AM,1163975,1926192,2015
3900 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 8:05 AM,1163976,1926152,2015
800 W DAKIN ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 8:04 AM,1169855,1926471,2015
6400 W IRVING PARK RD,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 8:04 AM,1132980,1925907,2015
3900 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 8:04 AM,1163977,1926111,2015
3900 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 8:03 AM,1163979,1926044,2015
800 W DAKIN ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 8:02 AM,1169866,1926472,2015
3900 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 8:02 AM,1163980,1926018,2015
3900 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 8:01 AM,1163981,1925964,2015
1700 W BYRON ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 8:00 AM,1164236,1925950,2015
3800 N PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 7:59 AM,1164306,1925589,2015
3800 N PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 7:57 AM,1164307,1925576,2015
5100 S COTTAGE GROVE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 7:56 AM,1182463,1870927,2015
1300 W ROSEDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 7:51 AM,1166337,1939303,2015
2200 W GIDDINGS ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 7:43 AM,1160559,1931506,2015
3600 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 7:36 AM,1162027,1880702,2015
3600 N MONTICELLO AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 7:31 AM,1151403,1924236,2015
3600 N MONTICELLO AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 7:30 AM,1151403,1924230,2015
7600 N SHERIDAN RD,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 7:26 AM,1165479,1950727,2015
8300 S ELIZABETH ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 7:16 AM,1169437,1849708,2015
10300 S WOOD ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 7:13 AM,1166183,1835925,2015
6200 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 7:07 AM,1164509,1941801,2015
4700 N MALDEN ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 6:19 AM,1166637,1931375,2015
6300 N NAGLE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 6:07 AM,1132627,1941557,2015
1900 W CORTLAND ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 6:04 AM,1163303,1912659,2015
600 S FINANCIAL PL,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 5:50 AM,1175088,1897634,2015
4200 W 84TH ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 5:04 AM,1149445,1848515,2015
6300 N PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 4:50 AM,1164028,1942210,2015
9000 S COTTAGE GROVE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 4:45 AM,1183137,1845464,2015
0 W HARRISON ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 3:25 AM,1176451,1897667,2015
2300 S PRINCETON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 3:18 AM,1174582,1888715,2015
300 W 23RD PL,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 3:13 AM,1174571,1888714,2015
1600 N DRAKE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:42 AM,1152568,1910680,2015
1600 N DRAKE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:42 AM,1152571,1910566,2015
7900 S ELLIS AVE,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 1:30 AM,1184273,1852447,2015
200 E ROOSEVELT RD,Snow - Uncleared Sidewalk or Bike Lane,12/29/15 12:36 AM,1177849,1895103,2015
1200 N DEARBORN ST,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 11:34 PM,1175717,1908364,2015
1900 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 10:39 PM,1157402,1912510,2015
300 S MAPLEWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 10:26 PM,1159433,1898349,2015
6800 S CRANDON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 10:24 PM,1192496,1860254,2015
6800 S CRANDON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 10:24 PM,1192496,1860254,2015
5400 S CORNELL AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 10:10 PM,1188187,1869201,2015
6800 S CRANDON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 10:10 PM,1192494,1860321,2015
5400 S CORNELL AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 10:09 PM,1188188,1869157,2015
5400 S CORNELL AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 10:08 PM,1188168,1869903,2015
1000 W FRY ST,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 10:00 PM,1169696,1905933,2015
3900 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 9:58 PM,1159620,1878701,2015
800 N SANGAMON ST,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 9:57 PM,1169771,1906031,2015
6300 W IRVING PARK RD,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 9:18 PM,1133356,1925916,2015
900 W DAKIN ST,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 9:12 PM,1169486,1926423,2015
5500 W BRYN MAWR AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 8:58 PM,1138156,1936883,2015
5800 N CENTRAL AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 8:53 PM,1137876,1938163,2015
1200 W 109TH PL,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 8:53 PM,1170116,1832171,2015
5800 N CENTRAL AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 8:46 PM,1137876,1938163,2015
6800 S CRANDON AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 8:44 PM,1192496,1860254,2015
1600 N ROCKWELL ST,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 7:58 PM,1158788,1910543,2015
6600 S CAMPBELL AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 7:54 PM,1160852,1860546,2015
2400 N KILBOURN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 7:48 PM,1145990,1915578,2015
2400 N KILBOURN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 7:48 PM,1145990,1915578,2015
2400 N KILBOURN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 7:48 PM,1145990,1915578,2015
2400 N KILBOURN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 7:48 PM,1145990,1915578,2015
2400 N KILBOURN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 7:48 PM,1145990,1915578,2015
1400 W THOME AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 7:21 PM,1165525,1941640,2015
1300 W 96TH ST,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 7:19 PM,1169021,1840873,2015
2900 N PARKSIDE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 7:01 PM,1138205,1918735,2015
2900 N PARKSIDE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 7:01 PM,1138205,1918735,2015
7900 S LAFAYETTE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 6:59 PM,1177317,1852389,2015
7900 S LAFAYETTE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 6:59 PM,1177317,1852389,2015
7900 S LAFAYETTE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 6:59 PM,1177317,1852389,2015
7900 S LAFAYETTE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 6:59 PM,1177317,1852389,2015
300 W HILL ST,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 6:57 PM,1174116,1907682,2015
3300 N CENTRAL PARK AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 6:56 PM,1151793,1922200,2015
1400 W WINNEMAC AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 6:56 PM,1165532,1933608,2015
1400 W WINNEMAC AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 6:54 PM,1165532,1933608,2015
700 W NORTH AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 6:01 PM,1170996,1910881,2015
1400 S WABASH AVE,Snow - Uncleared Sidewalk or Bike Lane,12/28/15 5:55 PM,1177005,1893217,2015
