,Type,Created Date and Time,X Coordinate,Y Coordinate,Year
3300 S FEDERAL ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:23 AM,1176171,1883119,2015
3300 S FEDERAL ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:23 AM,1176171,1883119,2015
1500 S BLUE ISLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:23 AM,1168211,1892866,2015
1500 W WARREN BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:23 AM,1165969,1900436,2015
3300 S STATE ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:22 AM,1176827,1882910,2015
3500 S UNION AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:21 AM,1172210,1881486,2015
6300 N NAGLE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:17 AM,1132627,1941538,2015
1500 W WALTON ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:17 AM,1165912,1906427,2015
500 W JACKSON BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:17 AM,1173186,1898913,2015
3300 S FEDERAL ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:14 AM,1176171,1883119,2015
1500 N LOREL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:12 AM,1140411,1909583,2015
1600 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:12 AM,1165250,1916017,2015
5200 N SHERIDAN RD,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:10 AM,1168700,1934719,2015
3300 S FEDERAL ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:10 AM,1176171,1883119,2015
0 W 33RD ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:09 AM,1176730,1883134,2015
3300 S FEDERAL ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:09 AM,1176171,1883119,2015
3300 S FEDERAL ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:09 AM,1176171,1883119,2015
3300 S FEDERAL ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:09 AM,1176171,1883119,2015
2700 S UNION AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:09 AM,1172077,1886569,2015
8200 S MANISTEE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:08 AM,1195929,1850977,2015
3500 N PONTIAC AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:07 AM,1119798,1922473,2015
3000 S QUINN ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:05 AM,1170663,1884790,2015
4700 N DAMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:03 AM,1162158,1931354,2015
4600 S KARLOV AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:03 AM,1149805,1873550,2015
4600 S KARLOV AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:03 AM,1149805,1873550,2015
4600 S KARLOV AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:03 AM,1149805,1873550,2015
3000 S QUINN ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:03 AM,1170657,1884800,2015
4600 S KARLOV AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:03 AM,1149805,1873550,2015
4600 S KARLOV AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:03 AM,1149805,1873550,2015
9900 S WOOD ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:03 AM,1166110,1838864,2015
12100 S EGGLESTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:01 AM,1175481,1824547,2015
4600 S KARLOV AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 11:00 AM,1149805,1873550,2015
6300 N NAGLE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:58 AM,1132627,1941557,2015
7300 N ORIOLE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:57 AM,1124738,1947859,2015
1200 W WEBSTER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:57 AM,1167702,1914762,2015
1600 N ROCKWELL ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:56 AM,1158788,1910543,2015
1200 W WEBSTER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:56 AM,1167745,1914762,2015
2500 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:52 AM,1165244,1916737,2015
10500 S WALDEN PKWY,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:51 AM,1165470,1834577,2015
10500 S WALDEN PKWY,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:51 AM,1165470,1834577,2015
10500 S WALDEN PKWY,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:51 AM,1165470,1834577,2015
2400 N DAMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:51 AM,1162615,1915951,2015
4500 N LAPORTE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:50 AM,1142554,1929544,2015
7300 S ROCKWELL ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:50 AM,1160307,1856078,2015
3000 S QUINN ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:48 AM,1170657,1884800,2015
6300 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:48 AM,1133573,1915260,2015
400 N WELLS ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:43 AM,1174662,1903101,2015
6400 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:41 AM,1132520,1942097,2015
2000 W CULLERTON ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:36 AM,1163342,1890411,2015
3000 S QUINN ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:35 AM,1170657,1884800,2015
8300 S PHILLIPS AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:33 AM,1193953,1850301,2015
3000 S QUINN ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:33 AM,1170663,1884790,2015
6000 S GREEN ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:26 AM,1171672,1864820,2015
5700 N MOODY AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:24 AM,1134247,1937672,2015
5200 S HYDE PARK BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:22 AM,1188409,1870943,2015
1000 W RUNDELL PL,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:22 AM,1169513,1900040,2015
5500 N CENTRAL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:22 AM,1137858,1936217,2015
5000 W AGATITE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:20 AM,1142162,1929122,2015
4600 S TROY ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:18 AM,1156143,1873970,2015
700 S LAFLIN ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:15 AM,1166494,1896992,2015
3200 S STATE ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:15 AM,1176803,1883779,2015
6600 S WOODLAWN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:12 AM,1185358,1861155,2015
0 E CHICAGO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:11 AM,1176319,1905731,2015
6600 S HARTWELL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:04 AM,1178412,1861130,2015
7900 S HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:02 AM,1166053,1852308,2015
7900 S HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 10:02 AM,1166053,1852308,2015
400 N CENTRAL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:59 AM,1138964,1902334,2015
8300 S GREEN ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:56 AM,1172078,1849815,2015
5600 W TAYLOR ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:55 AM,1139124,1895126,2015
3800 N TROY ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:55 AM,1154708,1925199,2015
3800 N TROY ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:55 AM,1154708,1925199,2015
400 W HURON ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:54 AM,1173261,1904993,2015
800 S WELLS ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:54 AM,1174837,1896701,2015
3800 N TROY ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:50 AM,1154708,1925199,2015
3800 N TROY ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:49 AM,1154708,1925199,2015
1600 N BOSWORTH AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:49 AM,1165740,1910855,2015
4800 N CLAREMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:48 AM,1159824,1932042,2015
1600 N BOSWORTH AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:47 AM,1165742,1910841,2015
4700 N DAMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:47 AM,1162158,1931354,2015
4600 S LAVERGNE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:45 AM,1143801,1873578,2015
3500 S HOYNE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:42 AM,1162934,1881181,2015
5400 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:36 AM,1136935,1935837,2015
7700 S HOYNE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:34 AM,1163702,1853542,2015
7700 S HOYNE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:34 AM,1163702,1853542,2015
7700 S HOYNE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:34 AM,1163702,1853542,2015
400 W DEMING PL,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:25 AM,1172623,1917512,2015
100 E GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:25 AM,1177514,1903941,2015
1200 S WABASH AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:20 AM,1176961,1894947,2015
2700 W SUMMERDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:19 AM,1157193,1935422,2015
2700 W SUMMERDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:19 AM,1157193,1935422,2015
2700 W SUMMERDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:19 AM,1157193,1935422,2015
5100 W AINSLIE ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:16 AM,1141094,1932094,2015
8300 S ABERDEEN ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:16 AM,1170430,1849770,2015
5000 W GUNNISON ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:16 AM,1141931,1931780,2015
5000 W GUNNISON ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:15 AM,1142037,1931782,2015
4900 W GUNNISON ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:15 AM,1142380,1931790,2015
4900 W GUNNISON ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:14 AM,1142390,1931791,2015
5100 N LECLAIRE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:12 AM,1141453,1933437,2015
5000 W WINONA ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:11 AM,1141654,1933772,2015
5000 W CARMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:11 AM,1141700,1933441,2015
5000 W CARMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:10 AM,1141706,1933441,2015
5000 W WINNEMAC AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:08 AM,1141741,1933105,2015
8000 S DREXEL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:05 AM,1183630,1851874,2015
5800 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:03 AM,1163748,1938587,2015
11400 S HALSTED ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 9:01 AM,1173025,1829257,2015
900 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 8:46 AM,1169641,1919787,2015
900 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 8:46 AM,1169641,1919787,2015
1500 W FRY ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 8:39 AM,1165928,1905748,2015
6100 S PRAIRIE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 8:38 AM,1179086,1864627,2015
200 E 61ST ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 8:29 AM,1178650,1864613,2015
5700 N OCTAVIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 8:26 AM,1126632,1937420,2015
3500 W 76TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 8:23 AM,1154139,1853983,2015
400 N ORLEANS ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 8:10 AM,1173861,1902959,2015
5300 N VIRGINIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 8:05 AM,1155535,1935062,2015
2600 W LELAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 8:03 AM,1158189,1931121,2015
6600 S BISHOP ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 7:57 AM,1167807,1860770,2015
600 E 38TH PL,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 7:53 AM,1181005,1879592,2015
1400 W WINONA ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 7:51 AM,1165997,1934316,2015
4700 S EVANS AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 7:49 AM,1182049,1873919,2015
6600 S BISHOP ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 7:48 AM,1167807,1860770,2015
1100 S MAYFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 7:42 AM,1137218,1894689,2015
5400 S HYDE PARK BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 7:27 AM,1188579,1869420,2015
200 S DESPLAINES ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 7:13 AM,1171964,1899283,2015
4400 S DREXEL BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 7:06 AM,1182932,1876025,2015
1800 N HOYNE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 6:49 AM,1162068,1912173,2015
7300 S TALMAN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 5:40 AM,1159982,1855793,2015
7300 S TALMAN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 5:34 AM,1159982,1855793,2015
7400 N HOYNE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 5:25 AM,1160973,1949075,2015
4700 S LAKE PARK AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 3:57 AM,1186236,1874110,2015
0 W 44TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 3:51 AM,1176968,1875854,2015
2100 S CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 2:41 AM,1175828,1890185,2015
100 N WOLCOTT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 2:38 AM,1163715,1901171,2015
7300 S GREENWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 12:20 AM,1184818,1856782,2015
5300 N NEW ENGLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/2/15 12:02 AM,1129611,1935000,2015
3700 N LEAVITT ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 11:49 PM,1161031,1924742,2015
500 W 45TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 11:48 PM,1173710,1875088,2015
3500 S CALUMET AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 11:38 PM,1179099,1881478,2015
1300 S DAMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 11:30 PM,1163246,1894059,2015
1600 E 71ST ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 11:15 PM,1188552,1858209,2015
4400 N MCVICKER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 11:14 PM,1135223,1928680,2015
4400 N MANGO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 11:13 PM,1137219,1928709,2015
1600 E 71ST ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 11:13 PM,1188552,1858209,2015
1600 N NATCHEZ AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 11:13 PM,1132609,1910220,2015
13500 S AVENUE O ,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 11:13 PM,1201083,1815575,2015
3300 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 11:03 PM,1169575,1922107,2015
3500 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 10:55 PM,1162622,1881197,2015
3300 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 10:53 PM,1169348,1922475,2015
3300 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 10:53 PM,1169348,1922475,2015
6500 S RHODES AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 10:18 PM,1181019,1862028,2015
6500 S RHODES AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 10:18 PM,1181019,1862028,2015
7400 N SHERIDAN RD,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 9:28 PM,1165718,1949694,2015
2000 N OAKLEY AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 9:14 PM,1160706,1913514,2015
2000 N OAKLEY AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 9:12 PM,1160700,1913698,2015
9900 S WOOD ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 9:10 PM,1166110,1838864,2015
500 E 38TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 9:01 PM,1180322,1879901,2015
5500 S CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 8:58 PM,1158649,1867899,2015
5500 S CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 8:58 PM,1158649,1867899,2015
5500 S CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 8:58 PM,1158649,1867899,2015
5500 S CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 8:58 PM,1158649,1867899,2015
5500 S CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 8:58 PM,1158649,1867899,2015
5500 S CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 8:58 PM,1158649,1867899,2015
5500 S CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 8:58 PM,1158649,1867899,2015
5500 S CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 8:57 PM,1158649,1867899,2015
5500 S CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 8:57 PM,1158649,1867899,2015
4600 N LEAMINGTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 8:38 PM,1141207,1930339,2015
1900 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 6:45 PM,1162617,1915951,2015
1900 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 6:45 PM,1162617,1915951,2015
4800 W WEST END AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 6:37 PM,1144024,1900544,2015
2600 W 61ST ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 6:24 PM,1159925,1864111,2015
4700 N DAMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 6:19 PM,1162158,1931354,2015
3700 W AGATITE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 6:12 PM,1150619,1929313,2015
8600 W SUMMERDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 5:05 PM,1117589,1934234,2015
8300 S RACINE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 4:46 PM,1169770,1849678,2015
6500 S MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 4:24 PM,1158504,1861144,2015
2200 W MONROE ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 3:55 PM,1161334,1899498,2015
7500 S SOUTH SHORE DR,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 3:55 PM,1196283,1855947,2015
600 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 3:50 PM,1171950,1913556,2015
3100 W ROOSEVELT RD,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 3:32 PM,1155424,1894538,2015
11300 S ADA ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 3:25 PM,1169364,1829399,2015
0 S LAFLIN ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 3:19 PM,1166409,1900053,2015
6300 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 3:16 PM,1133352,1915254,2015
7400 N HOYNE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 2:30 PM,1160973,1949075,2015
6500 S LOWE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 2:18 PM,1173161,1861578,2015
2300 W FARWELL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 2:14 PM,1159576,1945542,2015
2100 N KEDZIE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 2:13 PM,1154691,1914143,2015
8700 S UNION AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 1:52 PM,1173170,1846883,2015
4400 W IOWA ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 1:49 PM,1146727,1905629,2015
4600 W PATTERSON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 1:43 PM,1144812,1923859,2015
2800 W 21ST ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 1:42 PM,1157413,1889927,2015
5600 W GIDDINGS ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 1:26 PM,1137929,1931020,2015
5700 S ARTESIAN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 1:24 PM,1161016,1866535,2015
5200 N WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 1:09 PM,1159413,1934474,2015
6300 W 64TH PL,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 12:58 PM,1135257,1861077,2015
2500 W BRYN MAWR AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 12:58 PM,1158642,1937105,2015
5300 W POTOMAC AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 12:47 PM,1140519,1908138,2015
300 N LAFLIN ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 12:42 PM,1166405,1902357,2015
5200 N LATROBE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 12:42 PM,1140411,1934280,2015
2700 N CICERO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 12:42 PM,1143913,1917946,2015
2200 W MONROE ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 12:39 PM,1161334,1899498,2015
4300 W PETERSON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 12:11 PM,1146367,1939522,2015
800 S WELLS ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 12:11 PM,1174837,1896701,2015
2300 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 12:09 PM,1160105,1913215,2015
2400 W CORTLAND ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 11:53 AM,1159903,1912552,2015
5700 S PRAIRIE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 11:49 AM,1179019,1867083,2015
11200 S UNION AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 11:46 AM,1173646,1830570,2015
11100 S ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 11:26 AM,1167552,1830908,2015
1700 N KEELER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 11:20 AM,1148125,1910995,2015
1000 S CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 11:19 AM,1175675,1895963,2015
2700 S INDIANA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 10:58 AM,1178042,1886645,2015
6300 S LAVERGNE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 10:36 AM,1144134,1862361,2015
9500 S LONGWOOD DR,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 9:38 AM,1165573,1841662,2015
1400 E 65TH PL,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 9:26 AM,1186955,1861858,2015
7400 N HOYNE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/1/15 7:57 AM,1160973,1949075,2015
2800 S EMERALD AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/15 5:40 PM,1171753,1886321,2015
1200 N HOYNE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/15 1:58 PM,1162178,1908243,2015
2100 W EVERGREEN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/15 10:47 AM,1162095,1909002,2015
2900 W BERWYN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/15 10:47 AM,1155701,1935065,2015
5300 N VIRGINIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/15 10:46 AM,1155468,1935349,2015
3500 N CENTRAL PARK AVE,Snow - Uncleared Sidewalk or Bike Lane,1/31/15 6:34 AM,1151798,1923536,2015
4700 S DREXEL BLVD,Snow - Uncleared Sidewalk or Bike Lane,1/30/15 9:53 PM,1183119,1873715,2015
3200 W WILSON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/15 9:31 PM,1153968,1930342,2015
1400 N RIDGEWAY AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/15 9:11 PM,1151115,1909061,2015
6400 S KILPATRICK AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/15 8:59 PM,1146149,1861616,2015
6400 S KILPATRICK AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/15 8:54 PM,1146149,1861616,2015
2600 W GREENLEAF AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/15 8:41 PM,1157739,1946684,2015
1500 W ALBION AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/15 8:24 PM,1164958,1943931,2015
1500 W ALBION AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/15 8:24 PM,1165001,1943933,2015
1400 N RIDGEWAY AVE,Snow - Uncleared Sidewalk or Bike Lane,1/30/15 8:06 PM,1151115,1909054,2015
3700 W LE MOYNE ST,Snow - Uncleared Sidewalk or Bike Lane,1/30/15 7:56 PM,1151050,1909711,2015
5500 N PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,1/30/15 6:01 PM,1163997,1936765,2015
3300 W BYRON ST,Snow - Uncleared Sidewalk or Bike Lane,1/30/15 4:31 PM,1153331,1925731,2015
3300 W BYRON ST,Snow - Uncleared Sidewalk or Bike Lane,1/30/15 4:25 PM,1153331,1925731,2015
